id	persName
dbl_002_person_0	Tyrone Byrd
dbl_002_person_1	Stefan Bradley
dbl_002_person_2	Byrd
dbl_002_person_3	Byrd
dbl_002_person_4	President [John] Dickey
dbl_002_person_5	Tyrone
dbl_002_person_6	Tyrone
dbl_002_person_7	Martin Luther King
dbl_002_person_8	Malcolm X
dbl_002_person_9	James Brown
dbl_002_person_10	James Brown
dbl_002_person_11	Colin Campbell
dbl_002_person_12	[John] Kemeny
dbl_002_person_13	Meryl Streep
dbl_002_person_14	Jim Wright
dbl_002_person_15	William Shockley
dbl_002_person_16	William Shockley
dbl_002_person_17	President Kemeny
dbl_002_person_18	Professor Shockley
dbl_002_person_19	Bob Blackman
dbl_002_person_20	Shockley
dbl_002_person_21	Tyrone
dbl_002_person_22	H. Rap Brown
dbl_002_person_23	Stokely Carmichael
dbl_002_person_24	Tyrone
dbl_002_person_25	Professor Rabig
dbl_002_person_26	Winston
dbl_002_person_27	Bradley
