id	persName
dbl_009_person_0	Nuhamin Demeku
dbl_009_person_1	Robert Bennett
dbl_009_person_2	Mr Bennett
dbl_009_person_3	Anne
dbl_009_person_4	Bennett
dbl_009_person_5	Malcolm X
dbl_009_person_6	George Wallace
dbl_009_person_7	George Wallace
dbl_009_person_8	George Wallace
dbl_009_person_9	[Forrester] “Woody” Lee
dbl_009_person_10	Robert Bennett
dbl_009_person_11	George Wallace
dbl_009_person_12	Wallace
dbl_009_person_13	George Wallace
dbl_009_person_14	Woody Lee
dbl_009_person_15	George Wallace
dbl_009_person_16	Guinea Bissau
dbl_009_person_17	George Wallace
dbl_009_person_18	George Wallace
dbl_009_person_19	George Wallace
dbl_009_person_20	George Wallace
dbl_009_person_21	George Wallace
dbl_009_person_22	George Wallace
dbl_009_person_23	George Wallace's
dbl_009_person_24	Wallace
dbl_009_person_25	Wallace
dbl_009_person_26	Wallace
dbl_009_person_27	Wallace
dbl_009_person_28	Wallace
dbl_009_person_29	George Wallace's
dbl_009_person_30	Wallace
dbl_009_person_31	Wallace
dbl_009_person_32	Wallace
dbl_009_person_33	Wallace
dbl_009_person_34	Wallace
dbl_009_person_35	Wallace
dbl_009_person_36	Wallace
dbl_009_person_37	Eric Sevareid
dbl_009_person_38	Walter Cronkite
dbl_009_person_39	Eric Sevareid
dbl_009_person_40	Wallace
dbl_009_person_41	Samuel w Smith
dbl_009_person_42	Woody Lee
dbl_009_person_43	Woody Lee
dbl_009_person_44	Tyrone Byrd
dbl_009_person_45	Maria Cole
dbl_009_person_46	mm
dbl_009_person_47	Mandela
dbl_009_person_48	Mandela
dbl_009_person_49	Nelson Mandela
dbl_009_person_50	Mandela
dbl_009_person_51	Mr Mandela
dbl_009_person_52	Mandela
dbl_009_person_53	Mr Mandela
dbl_009_person_54	Nelson Mandela
dbl_009_person_55	Mandela
dbl_009_person_56	Mandela
dbl_009_person_57	Mandela
dbl_009_person_58	Graca Machel
dbl_009_person_59	Graca Machel
dbl_009_person_60	Mandela
dbl_009_person_61	Graca
dbl_009_person_62	Somora Machel
dbl_009_person_63	Graca
dbl_009_person_64	Mandela
dbl_009_person_65	Mandela
dbl_009_person_66	Graca
dbl_009_person_67	Graca
dbl_009_person_68	Mandela
dbl_009_person_69	Graca
dbl_009_person_70	Bennett
dbl_009_person_71	Arthur Frommer
dbl_009_person_72	Maisha
dbl_009_person_73	Bobby Hamilton
dbl_009_person_74	Maisha
dbl_009_person_75	Maisha
dbl_009_person_76	Neil Armstrong
dbl_009_person_77	Buzz Aldrin
